taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases
2298,58,38,236299,URMA_WRITE,1,0ns,28,27
2299,59,39,236299,URMA_WRITE,1,0ns,28,27
2300,60,32,236299,URMA_WRITE,1,0ns,28,27
2301,61,33,236299,URMA_WRITE,1,0ns,28,27
2302,62,34,236299,URMA_WRITE,1,0ns,28,27
2303,63,35,236299,URMA_WRITE,1,0ns,28,27
2304,0,29,236299,URMA_WRITE,1,0ns,29,28
2305,1,28,236299,URMA_WRITE,1,0ns,29,28
2306,2,31,236299,URMA_WRITE,1,0ns,29,28
2307,3,30,236299,URMA_WRITE,1,0ns,29,28
2308,4,25,236299,URMA_WRITE,1,0ns,29,28
2309,5,24,236299,URMA_WRITE,1,0ns,29,28
2310,6,27,236299,URMA_WRITE,1,0ns,29,28
2311,7,26,236299,URMA_WRITE,1,0ns,29,28
2312,8,21,236299,URMA_WRITE,1,0ns,29,28
2313,9,20,236299,URMA_WRITE,1,0ns,29,28
2314,10,23,236299,URMA_WRITE,1,0ns,29,28
2315,11,22,236299,URMA_WRITE,1,0ns,29,28
2316,12,17,236299,URMA_WRITE,1,0ns,29,28
2317,13,16,236299,URMA_WRITE,1,0ns,29,28
2318,14,19,236299,URMA_WRITE,1,0ns,29,28
2319,15,18,236299,URMA_WRITE,1,0ns,29,28
2320,16,13,236299,URMA_WRITE,1,0ns,29,28
2321,17,12,236299,URMA_WRITE,1,0ns,29,28
2322,18,15,236299,URMA_WRITE,1,0ns,29,28
2323,19,14,236299,URMA_WRITE,1,0ns,29,28
2324,20,9,236299,URMA_WRITE,1,0ns,29,28
2325,21,8,236299,URMA_WRITE,1,0ns,29,28
2326,22,11,236299,URMA_WRITE,1,0ns,29,28
2327,23,10,236299,URMA_WRITE,1,0ns,29,28
2328,24,5,236299,URMA_WRITE,1,0ns,29,28
2329,25,4,236299,URMA_WRITE,1,0ns,29,28
2330,26,7,236299,URMA_WRITE,1,0ns,29,28
2331,27,6,236299,URMA_WRITE,1,0ns,29,28
2332,28,1,236299,URMA_WRITE,1,0ns,29,28
2333,29,0,236299,URMA_WRITE,1,0ns,29,28
2334,30,3,236299,URMA_WRITE,1,0ns,29,28
2335,31,2,236299,URMA_WRITE,1,0ns,29,28
2336,32,61,236299,URMA_WRITE,1,0ns,29,28
2337,33,60,236299,URMA_WRITE,1,0ns,29,28
2338,34,63,236299,URMA_WRITE,1,0ns,29,28
2339,35,62,236299,URMA_WRITE,1,0ns,29,28
2340,36,57,236299,URMA_WRITE,1,0ns,29,28
2341,37,56,236299,URMA_WRITE,1,0ns,29,28
2342,38,59,236299,URMA_WRITE,1,0ns,29,28
2343,39,58,236299,URMA_WRITE,1,0ns,29,28
2344,40,53,236299,URMA_WRITE,1,0ns,29,28
2345,41,52,236299,URMA_WRITE,1,0ns,29,28
2346,42,55,236299,URMA_WRITE,1,0ns,29,28
2347,43,54,236299,URMA_WRITE,1,0ns,29,28
2348,44,49,236299,URMA_WRITE,1,0ns,29,28
2349,45,48,236299,URMA_WRITE,1,0ns,29,28
2350,46,51,236299,URMA_WRITE,1,0ns,29,28
2351,47,50,236299,URMA_WRITE,1,0ns,29,28
2352,48,45,236299,URMA_WRITE,1,0ns,29,28
2353,49,44,236299,URMA_WRITE,1,0ns,29,28
2354,50,47,236299,URMA_WRITE,1,0ns,29,28
2355,51,46,236299,URMA_WRITE,1,0ns,29,28
2356,52,41,236299,URMA_WRITE,1,0ns,29,28
2357,53,40,236299,URMA_WRITE,1,0ns,29,28
2358,54,43,236299,URMA_WRITE,1,0ns,29,28
2359,55,42,236299,URMA_WRITE,1,0ns,29,28
2360,56,37,236299,URMA_WRITE,1,0ns,29,28
2361,57,36,236299,URMA_WRITE,1,0ns,29,28
2362,58,39,236299,URMA_WRITE,1,0ns,29,28
2363,59,38,236299,URMA_WRITE,1,0ns,29,28
2364,60,33,236299,URMA_WRITE,1,0ns,29,28
2365,61,32,236299,URMA_WRITE,1,0ns,29,28
2366,62,35,236299,URMA_WRITE,1,0ns,29,28
2367,63,34,236299,URMA_WRITE,1,0ns,29,28
2368,0,30,236299,URMA_WRITE,1,0ns,30,29
2369,1,31,236299,URMA_WRITE,1,0ns,30,29
2370,2,28,236299,URMA_WRITE,1,0ns,30,29
2371,3,29,236299,URMA_WRITE,1,0ns,30,29
2372,4,26,236299,URMA_WRITE,1,0ns,30,29
2373,5,27,236299,URMA_WRITE,1,0ns,30,29
2374,6,24,236299,URMA_WRITE,1,0ns,30,29
2375,7,25,236299,URMA_WRITE,1,0ns,30,29
2376,8,22,236299,URMA_WRITE,1,0ns,30,29
2377,9,23,236299,URMA_WRITE,1,0ns,30,29
2378,10,20,236299,URMA_WRITE,1,0ns,30,29
2379,11,21,236299,URMA_WRITE,1,0ns,30,29
2380,12,18,236299,URMA_WRITE,1,0ns,30,29
2381,13,19,236299,URMA_WRITE,1,0ns,30,29
2382,14,16,236299,URMA_WRITE,1,0ns,30,29
2383,15,17,236299,URMA_WRITE,1,0ns,30,29
2384,16,14,236299,URMA_WRITE,1,0ns,30,29
2385,17,15,236299,URMA_WRITE,1,0ns,30,29
2386,18,12,236299,URMA_WRITE,1,0ns,30,29
2387,19,13,236299,URMA_WRITE,1,0ns,30,29
2388,20,10,236299,URMA_WRITE,1,0ns,30,29
2389,21,11,236299,URMA_WRITE,1,0ns,30,29
2390,22,8,236299,URMA_WRITE,1,0ns,30,29
2391,23,9,236299,URMA_WRITE,1,0ns,30,29
2392,24,6,236299,URMA_WRITE,1,0ns,30,29
2393,25,7,236299,URMA_WRITE,1,0ns,30,29
2394,26,4,236299,URMA_WRITE,1,0ns,30,29
2395,27,5,236299,URMA_WRITE,1,0ns,30,29
2396,28,2,236299,URMA_WRITE,1,0ns,30,29
2397,29,3,236299,URMA_WRITE,1,0ns,30,29
2398,30,0,236299,URMA_WRITE,1,0ns,30,29
2399,31,1,236299,URMA_WRITE,1,0ns,30,29
2400,32,62,236299,URMA_WRITE,1,0ns,30,29
2401,33,63,236299,URMA_WRITE,1,0ns,30,29
2402,34,60,236299,URMA_WRITE,1,0ns,30,29
2403,35,61,236299,URMA_WRITE,1,0ns,30,29
2404,36,58,236299,URMA_WRITE,1,0ns,30,29
2405,37,59,236299,URMA_WRITE,1,0ns,30,29
2406,38,56,236299,URMA_WRITE,1,0ns,30,29
2407,39,57,236299,URMA_WRITE,1,0ns,30,29
2408,40,54,236299,URMA_WRITE,1,0ns,30,29
2409,41,55,236299,URMA_WRITE,1,0ns,30,29
2410,42,52,236299,URMA_WRITE,1,0ns,30,29
2411,43,53,236299,URMA_WRITE,1,0ns,30,29
2412,44,50,236299,URMA_WRITE,1,0ns,30,29
2413,45,51,236299,URMA_WRITE,1,0ns,30,29
2414,46,48,236299,URMA_WRITE,1,0ns,30,29
2415,47,49,236299,URMA_WRITE,1,0ns,30,29
2416,48,46,236299,URMA_WRITE,1,0ns,30,29
2417,49,47,236299,URMA_WRITE,1,0ns,30,29
2418,50,44,236299,URMA_WRITE,1,0ns,30,29
2419,51,45,236299,URMA_WRITE,1,0ns,30,29
2420,52,42,236299,URMA_WRITE,1,0ns,30,29
2421,53,43,236299,URMA_WRITE,1,0ns,30,29
2422,54,40,236299,URMA_WRITE,1,0ns,30,29
2423,55,41,236299,URMA_WRITE,1,0ns,30,29
2424,56,38,236299,URMA_WRITE,1,0ns,30,29
2425,57,39,236299,URMA_WRITE,1,0ns,30,29
2426,58,36,236299,URMA_WRITE,1,0ns,30,29
2427,59,37,236299,URMA_WRITE,1,0ns,30,29
2428,60,34,236299,URMA_WRITE,1,0ns,30,29
2429,61,35,236299,URMA_WRITE,1,0ns,30,29
2430,62,32,236299,URMA_WRITE,1,0ns,30,29
2431,63,33,236299,URMA_WRITE,1,0ns,30,29
2432,0,31,236299,URMA_WRITE,1,0ns,31,30
2433,1,30,236299,URMA_WRITE,1,0ns,31,30
2434,2,29,236299,URMA_WRITE,1,0ns,31,30
2435,3,28,236299,URMA_WRITE,1,0ns,31,30
2436,4,27,236299,URMA_WRITE,1,0ns,31,30
2437,5,26,236299,URMA_WRITE,1,0ns,31,30
2438,6,25,236299,URMA_WRITE,1,0ns,31,30
2439,7,24,236299,URMA_WRITE,1,0ns,31,30
2440,8,23,236299,URMA_WRITE,1,0ns,31,30
2441,9,22,236299,URMA_WRITE,1,0ns,31,30
2442,10,21,236299,URMA_WRITE,1,0ns,31,30
2443,11,20,236299,URMA_WRITE,1,0ns,31,30
2444,12,19,236299,URMA_WRITE,1,0ns,31,30
2445,13,18,236299,URMA_WRITE,1,0ns,31,30
2446,14,17,236299,URMA_WRITE,1,0ns,31,30
2447,15,16,236299,URMA_WRITE,1,0ns,31,30
2448,16,15,236299,URMA_WRITE,1,0ns,31,30
2449,17,14,236299,URMA_WRITE,1,0ns,31,30
2450,18,13,236299,URMA_WRITE,1,0ns,31,30
2451,19,12,236299,URMA_WRITE,1,0ns,31,30
2452,20,11,236299,URMA_WRITE,1,0ns,31,30
2453,21,10,236299,URMA_WRITE,1,0ns,31,30
2454,22,9,236299,URMA_WRITE,1,0ns,31,30
2455,23,8,236299,URMA_WRITE,1,0ns,31,30
2456,24,7,236299,URMA_WRITE,1,0ns,31,30
2457,25,6,236299,URMA_WRITE,1,0ns,31,30
2458,26,5,236299,URMA_WRITE,1,0ns,31,30
2459,27,4,236299,URMA_WRITE,1,0ns,31,30
2460,28,3,236299,URMA_WRITE,1,0ns,31,30
2461,29,2,236299,URMA_WRITE,1,0ns,31,30
2462,30,1,236299,URMA_WRITE,1,0ns,31,30
2463,31,0,236299,URMA_WRITE,1,0ns,31,30
2464,32,63,236299,URMA_WRITE,1,0ns,31,30
2465,33,62,236299,URMA_WRITE,1,0ns,31,30
2466,34,61,236299,URMA_WRITE,1,0ns,31,30
2467,35,60,236299,URMA_WRITE,1,0ns,31,30
2468,36,59,236299,URMA_WRITE,1,0ns,31,30
2469,37,58,236299,URMA_WRITE,1,0ns,31,30
2470,38,57,236299,URMA_WRITE,1,0ns,31,30
2471,39,56,236299,URMA_WRITE,1,0ns,31,30
2472,40,55,236299,URMA_WRITE,1,0ns,31,30
2473,41,54,236299,URMA_WRITE,1,0ns,31,30
2474,42,53,236299,URMA_WRITE,1,0ns,31,30
2475,43,52,236299,URMA_WRITE,1,0ns,31,30
2476,44,51,236299,URMA_WRITE,1,0ns,31,30
2477,45,50,236299,URMA_WRITE,1,0ns,31,30
2478,46,49,236299,URMA_WRITE,1,0ns,31,30
2479,47,48,236299,URMA_WRITE,1,0ns,31,30
2480,48,47,236299,URMA_WRITE,1,0ns,31,30
2481,49,46,236299,URMA_WRITE,1,0ns,31,30
2482,50,45,236299,URMA_WRITE,1,0ns,31,30
2483,51,44,236299,URMA_WRITE,1,0ns,31,30
2484,52,43,236299,URMA_WRITE,1,0ns,31,30
2485,53,42,236299,URMA_WRITE,1,0ns,31,30
2486,54,41,236299,URMA_WRITE,1,0ns,31,30
2487,55,40,236299,URMA_WRITE,1,0ns,31,30
2488,56,39,236299,URMA_WRITE,1,0ns,31,30
2489,57,38,236299,URMA_WRITE,1,0ns,31,30
2490,58,37,236299,URMA_WRITE,1,0ns,31,30
2491,59,36,236299,URMA_WRITE,1,0ns,31,30
2492,60,35,236299,URMA_WRITE,1,0ns,31,30
2493,61,34,236299,URMA_WRITE,1,0ns,31,30
2494,62,33,236299,URMA_WRITE,1,0ns,31,30
2495,63,32,236299,URMA_WRITE,1,0ns,31,30
2496,0,32,236299,URMA_WRITE,1,0ns,32,31
2497,1,33,236299,URMA_WRITE,1,0ns,32,31
2498,2,34,236299,URMA_WRITE,1,0ns,32,31
2499,3,35,236299,URMA_WRITE,1,0ns,32,31
2500,4,36,236299,URMA_WRITE,1,0ns,32,31
2501,5,37,236299,URMA_WRITE,1,0ns,32,31
2502,6,38,236299,URMA_WRITE,1,0ns,32,31
2503,7,39,236299,URMA_WRITE,1,0ns,32,31
2504,8,40,236299,URMA_WRITE,1,0ns,32,31
2505,9,41,236299,URMA_WRITE,1,0ns,32,31
2506,10,42,236299,URMA_WRITE,1,0ns,32,31
2507,11,43,236299,URMA_WRITE,1,0ns,32,31
2508,12,44,236299,URMA_WRITE,1,0ns,32,31
2509,13,45,236299,URMA_WRITE,1,0ns,32,31
2510,14,46,236299,URMA_WRITE,1,0ns,32,31
2511,15,47,236299,URMA_WRITE,1,0ns,32,31
2512,16,48,236299,URMA_WRITE,1,0ns,32,31
2513,17,49,236299,URMA_WRITE,1,0ns,32,31
2514,18,50,236299,URMA_WRITE,1,0ns,32,31
2515,19,51,236299,URMA_WRITE,1,0ns,32,31
2516,20,52,236299,URMA_WRITE,1,0ns,32,31
2517,21,53,236299,URMA_WRITE,1,0ns,32,31
2518,22,54,236299,URMA_WRITE,1,0ns,32,31
2519,23,55,236299,URMA_WRITE,1,0ns,32,31
2520,24,56,236299,URMA_WRITE,1,0ns,32,31
2521,25,57,236299,URMA_WRITE,1,0ns,32,31
2522,26,58,236299,URMA_WRITE,1,0ns,32,31
2523,27,59,236299,URMA_WRITE,1,0ns,32,31
2524,28,60,236299,URMA_WRITE,1,0ns,32,31
2525,29,61,236299,URMA_WRITE,1,0ns,32,31
2526,30,62,236299,URMA_WRITE,1,0ns,32,31
2527,31,63,236299,URMA_WRITE,1,0ns,32,31
2528,32,0,236299,URMA_WRITE,1,0ns,32,31
2529,33,1,236299,URMA_WRITE,1,0ns,32,31
2530,34,2,236299,URMA_WRITE,1,0ns,32,31
2531,35,3,236299,URMA_WRITE,1,0ns,32,31
2532,36,4,236299,URMA_WRITE,1,0ns,32,31
2533,37,5,236299,URMA_WRITE,1,0ns,32,31
2534,38,6,236299,URMA_WRITE,1,0ns,32,31
2535,39,7,236299,URMA_WRITE,1,0ns,32,31
2536,40,8,236299,URMA_WRITE,1,0ns,32,31
2537,41,9,236299,URMA_WRITE,1,0ns,32,31
2538,42,10,236299,URMA_WRITE,1,0ns,32,31
2539,43,11,236299,URMA_WRITE,1,0ns,32,31
2540,44,12,236299,URMA_WRITE,1,0ns,32,31
2541,45,13,236299,URMA_WRITE,1,0ns,32,31
2542,46,14,236299,URMA_WRITE,1,0ns,32,31
2543,47,15,236299,URMA_WRITE,1,0ns,32,31
2544,48,16,236299,URMA_WRITE,1,0ns,32,31
2545,49,17,236299,URMA_WRITE,1,0ns,32,31
2546,50,18,236299,URMA_WRITE,1,0ns,32,31
2547,51,19,236299,URMA_WRITE,1,0ns,32,31
2548,52,20,236299,URMA_WRITE,1,0ns,32,31
2549,53,21,236299,URMA_WRITE,1,0ns,32,31
2550,54,22,236299,URMA_WRITE,1,0ns,32,31
2551,55,23,236299,URMA_WRITE,1,0ns,32,31
2552,56,24,236299,URMA_WRITE,1,0ns,32,31
2553,57,25,236299,URMA_WRITE,1,0ns,32,31
2554,58,26,236299,URMA_WRITE,1,0ns,32,31
2555,59,27,236299,URMA_WRITE,1,0ns,32,31
2556,60,28,236299,URMA_WRITE,1,0ns,32,31
2557,61,29,236299,URMA_WRITE,1,0ns,32,31
2558,62,30,236299,URMA_WRITE,1,0ns,32,31
2559,63,31,236299,URMA_WRITE,1,0ns,32,31
2560,0,33,236299,URMA_WRITE,1,0ns,33,32
2561,1,32,236299,URMA_WRITE,1,0ns,33,32
2562,2,35,236299,URMA_WRITE,1,0ns,33,32
2563,3,34,236299,URMA_WRITE,1,0ns,33,32
2564,4,37,236299,URMA_WRITE,1,0ns,33,32
2565,5,36,236299,URMA_WRITE,1,0ns,33,32
2566,6,39,236299,URMA_WRITE,1,0ns,33,32
2567,7,38,236299,URMA_WRITE,1,0ns,33,32
2568,8,41,236299,URMA_WRITE,1,0ns,33,32
2569,9,40,236299,URMA_WRITE,1,0ns,33,32
2570,10,43,236299,URMA_WRITE,1,0ns,33,32
2571,11,42,236299,URMA_WRITE,1,0ns,33,32
2572,12,45,236299,URMA_WRITE,1,0ns,33,32
2573,13,44,236299,URMA_WRITE,1,0ns,33,32
2574,14,47,236299,URMA_WRITE,1,0ns,33,32
2575,15,46,236299,URMA_WRITE,1,0ns,33,32
2576,16,49,236299,URMA_WRITE,1,0ns,33,32
2577,17,48,236299,URMA_WRITE,1,0ns,33,32
2578,18,51,236299,URMA_WRITE,1,0ns,33,32
2579,19,50,236299,URMA_WRITE,1,0ns,33,32
2580,20,53,236299,URMA_WRITE,1,0ns,33,32
2581,21,52,236299,URMA_WRITE,1,0ns,33,32
2582,22,55,236299,URMA_WRITE,1,0ns,33,32
2583,23,54,236299,URMA_WRITE,1,0ns,33,32
2584,24,57,236299,URMA_WRITE,1,0ns,33,32
2585,25,56,236299,URMA_WRITE,1,0ns,33,32
2586,26,59,236299,URMA_WRITE,1,0ns,33,32
2587,27,58,236299,URMA_WRITE,1,0ns,33,32
2588,28,61,236299,URMA_WRITE,1,0ns,33,32
2589,29,60,236299,URMA_WRITE,1,0ns,33,32
2590,30,63,236299,URMA_WRITE,1,0ns,33,32
2591,31,62,236299,URMA_WRITE,1,0ns,33,32
2592,32,1,236299,URMA_WRITE,1,0ns,33,32
2593,33,0,236299,URMA_WRITE,1,0ns,33,32
2594,34,3,236299,URMA_WRITE,1,0ns,33,32
2595,35,2,236299,URMA_WRITE,1,0ns,33,32
2596,36,5,236299,URMA_WRITE,1,0ns,33,32
2597,37,4,236299,URMA_WRITE,1,0ns,33,32
2598,38,7,236299,URMA_WRITE,1,0ns,33,32
2599,39,6,236299,URMA_WRITE,1,0ns,33,32
2600,40,9,236299,URMA_WRITE,1,0ns,33,32
2601,41,8,236299,URMA_WRITE,1,0ns,33,32
2602,42,11,236299,URMA_WRITE,1,0ns,33,32
2603,43,10,236299,URMA_WRITE,1,0ns,33,32
2604,44,13,236299,URMA_WRITE,1,0ns,33,32
2605,45,12,236299,URMA_WRITE,1,0ns,33,32
2606,46,15,236299,URMA_WRITE,1,0ns,33,32
2607,47,14,236299,URMA_WRITE,1,0ns,33,32
2608,48,17,236299,URMA_WRITE,1,0ns,33,32
2609,49,16,236299,URMA_WRITE,1,0ns,33,32
2610,50,19,236299,URMA_WRITE,1,0ns,33,32
2611,51,18,236299,URMA_WRITE,1,0ns,33,32
2612,52,21,236299,URMA_WRITE,1,0ns,33,32
2613,53,20,236299,URMA_WRITE,1,0ns,33,32
2614,54,23,236299,URMA_WRITE,1,0ns,33,32
2615,55,22,236299,URMA_WRITE,1,0ns,33,32
2616,56,25,236299,URMA_WRITE,1,0ns,33,32
2617,57,24,236299,URMA_WRITE,1,0ns,33,32
2618,58,27,236299,URMA_WRITE,1,0ns,33,32
2619,59,26,236299,URMA_WRITE,1,0ns,33,32
2620,60,29,236299,URMA_WRITE,1,0ns,33,32
2621,61,28,236299,URMA_WRITE,1,0ns,33,32
2622,62,31,236299,URMA_WRITE,1,0ns,33,32
2623,63,30,236299,URMA_WRITE,1,0ns,33,32
2624,0,34,236299,URMA_WRITE,1,0ns,34,33
2625,1,35,236299,URMA_WRITE,1,0ns,34,33
2626,2,32,236299,URMA_WRITE,1,0ns,34,33
2627,3,33,236299,URMA_WRITE,1,0ns,34,33
2628,4,38,236299,URMA_WRITE,1,0ns,34,33
2629,5,39,236299,URMA_WRITE,1,0ns,34,33
2630,6,36,236299,URMA_WRITE,1,0ns,34,33
2631,7,37,236299,URMA_WRITE,1,0ns,34,33
2632,8,42,236299,URMA_WRITE,1,0ns,34,33
2633,9,43,236299,URMA_WRITE,1,0ns,34,33
2634,10,40,236299,URMA_WRITE,1,0ns,34,33
2635,11,41,236299,URMA_WRITE,1,0ns,34,33
2636,12,46,236299,URMA_WRITE,1,0ns,34,33
2637,13,47,236299,URMA_WRITE,1,0ns,34,33
2638,14,44,236299,URMA_WRITE,1,0ns,34,33
2639,15,45,236299,URMA_WRITE,1,0ns,34,33
2640,16,50,236299,URMA_WRITE,1,0ns,34,33
2641,17,51,236299,URMA_WRITE,1,0ns,34,33
2642,18,48,236299,URMA_WRITE,1,0ns,34,33
2643,19,49,236299,URMA_WRITE,1,0ns,34,33
2644,20,54,236299,URMA_WRITE,1,0ns,34,33
2645,21,55,236299,URMA_WRITE,1,0ns,34,33
2646,22,52,236299,URMA_WRITE,1,0ns,34,33
2647,23,53,236299,URMA_WRITE,1,0ns,34,33
2648,24,58,236299,URMA_WRITE,1,0ns,34,33
2649,25,59,236299,URMA_WRITE,1,0ns,34,33
2650,26,56,236299,URMA_WRITE,1,0ns,34,33
2651,27,57,236299,URMA_WRITE,1,0ns,34,33
2652,28,62,236299,URMA_WRITE,1,0ns,34,33
2653,29,63,236299,URMA_WRITE,1,0ns,34,33
2654,30,60,236299,URMA_WRITE,1,0ns,34,33
2655,31,61,236299,URMA_WRITE,1,0ns,34,33
2656,32,2,236299,URMA_WRITE,1,0ns,34,33
2657,33,3,236299,URMA_WRITE,1,0ns,34,33
2658,34,0,236299,URMA_WRITE,1,0ns,34,33
2659,35,1,236299,URMA_WRITE,1,0ns,34,33
2660,36,6,236299,URMA_WRITE,1,0ns,34,33
2661,37,7,236299,URMA_WRITE,1,0ns,34,33
2662,38,4,236299,URMA_WRITE,1,0ns,34,33
2663,39,5,236299,URMA_WRITE,1,0ns,34,33
2664,40,10,236299,URMA_WRITE,1,0ns,34,33
2665,41,11,236299,URMA_WRITE,1,0ns,34,33
2666,42,8,236299,URMA_WRITE,1,0ns,34,33
2667,43,9,236299,URMA_WRITE,1,0ns,34,33
2668,44,14,236299,URMA_WRITE,1,0ns,34,33
2669,45,15,236299,URMA_WRITE,1,0ns,34,33
2670,46,12,236299,URMA_WRITE,1,0ns,34,33
2671,47,13,236299,URMA_WRITE,1,0ns,34,33
2672,48,18,236299,URMA_WRITE,1,0ns,34,33
2673,49,19,236299,URMA_WRITE,1,0ns,34,33
2674,50,16,236299,URMA_WRITE,1,0ns,34,33
2675,51,17,236299,URMA_WRITE,1,0ns,34,33
2676,52,22,236299,URMA_WRITE,1,0ns,34,33
2677,53,23,236299,URMA_WRITE,1,0ns,34,33
2678,54,20,236299,URMA_WRITE,1,0ns,34,33
2679,55,21,236299,URMA_WRITE,1,0ns,34,33
2680,56,26,236299,URMA_WRITE,1,0ns,34,33
2681,57,27,236299,URMA_WRITE,1,0ns,34,33
2682,58,24,236299,URMA_WRITE,1,0ns,34,33
2683,59,25,236299,URMA_WRITE,1,0ns,34,33
2684,60,30,236299,URMA_WRITE,1,0ns,34,33
2685,61,31,236299,URMA_WRITE,1,0ns,34,33
2686,62,28,236299,URMA_WRITE,1,0ns,34,33
2687,63,29,236299,URMA_WRITE,1,0ns,34,33
2688,0,35,236299,URMA_WRITE,1,0ns,35,34
2689,1,34,236299,URMA_WRITE,1,0ns,35,34
2690,2,33,236299,URMA_WRITE,1,0ns,35,34
2691,3,32,236299,URMA_WRITE,1,0ns,35,34
2692,4,39,236299,URMA_WRITE,1,0ns,35,34
2693,5,38,236299,URMA_WRITE,1,0ns,35,34
2694,6,37,236299,URMA_WRITE,1,0ns,35,34
2695,7,36,236299,URMA_WRITE,1,0ns,35,34
2696,8,43,236299,URMA_WRITE,1,0ns,35,34
2697,9,42,236299,URMA_WRITE,1,0ns,35,34
2698,10,41,236299,URMA_WRITE,1,0ns,35,34
2699,11,40,236299,URMA_WRITE,1,0ns,35,34
2700,12,47,236299,URMA_WRITE,1,0ns,35,34
2701,13,46,236299,URMA_WRITE,1,0ns,35,34
2702,14,45,236299,URMA_WRITE,1,0ns,35,34
2703,15,44,236299,URMA_WRITE,1,0ns,35,34
2704,16,51,236299,URMA_WRITE,1,0ns,35,34
2705,17,50,236299,URMA_WRITE,1,0ns,35,34
2706,18,49,236299,URMA_WRITE,1,0ns,35,34
2707,19,48,236299,URMA_WRITE,1,0ns,35,34
2708,20,55,236299,URMA_WRITE,1,0ns,35,34
2709,21,54,236299,URMA_WRITE,1,0ns,35,34
2710,22,53,236299,URMA_WRITE,1,0ns,35,34
2711,23,52,236299,URMA_WRITE,1,0ns,35,34
2712,24,59,236299,URMA_WRITE,1,0ns,35,34
2713,25,58,236299,URMA_WRITE,1,0ns,35,34
2714,26,57,236299,URMA_WRITE,1,0ns,35,34
2715,27,56,236299,URMA_WRITE,1,0ns,35,34
2716,28,63,236299,URMA_WRITE,1,0ns,35,34
2717,29,62,236299,URMA_WRITE,1,0ns,35,34
2718,30,61,236299,URMA_WRITE,1,0ns,35,34
2719,31,60,236299,URMA_WRITE,1,0ns,35,34
2720,32,3,236299,URMA_WRITE,1,0ns,35,34
2721,33,2,236299,URMA_WRITE,1,0ns,35,34
2722,34,1,236299,URMA_WRITE,1,0ns,35,34
2723,35,0,236299,URMA_WRITE,1,0ns,35,34
2724,36,7,236299,URMA_WRITE,1,0ns,35,34
2725,37,6,236299,URMA_WRITE,1,0ns,35,34
2726,38,5,236299,URMA_WRITE,1,0ns,35,34
2727,39,4,236299,URMA_WRITE,1,0ns,35,34
2728,40,11,236299,URMA_WRITE,1,0ns,35,34
2729,41,10,236299,URMA_WRITE,1,0ns,35,34
2730,42,9,236299,URMA_WRITE,1,0ns,35,34
2731,43,8,236299,URMA_WRITE,1,0ns,35,34
2732,44,15,236299,URMA_WRITE,1,0ns,35,34
2733,45,14,236299,URMA_WRITE,1,0ns,35,34
2734,46,13,236299,URMA_WRITE,1,0ns,35,34
2735,47,12,236299,URMA_WRITE,1,0ns,35,34
2736,48,19,236299,URMA_WRITE,1,0ns,35,34
2737,49,18,236299,URMA_WRITE,1,0ns,35,34
2738,50,17,236299,URMA_WRITE,1,0ns,35,34
2739,51,16,236299,URMA_WRITE,1,0ns,35,34
2740,52,23,236299,URMA_WRITE,1,0ns,35,34
2741,53,22,236299,URMA_WRITE,1,0ns,35,34
2742,54,21,236299,URMA_WRITE,1,0ns,35,34
2743,55,20,236299,URMA_WRITE,1,0ns,35,34
2744,56,27,236299,URMA_WRITE,1,0ns,35,34
2745,57,26,236299,URMA_WRITE,1,0ns,35,34
2746,58,25,236299,URMA_WRITE,1,0ns,35,34
2747,59,24,236299,URMA_WRITE,1,0ns,35,34
2748,60,31,236299,URMA_WRITE,1,0ns,35,34
2749,61,30,236299,URMA_WRITE,1,0ns,35,34
2750,62,29,236299,URMA_WRITE,1,0ns,35,34
2751,63,28,236299,URMA_WRITE,1,0ns,35,34
2752,0,36,236299,URMA_WRITE,1,0ns,36,35
2753,1,37,236299,URMA_WRITE,1,0ns,36,35
2754,2,38,236299,URMA_WRITE,1,0ns,36,35
2755,3,39,236299,URMA_WRITE,1,0ns,36,35
2756,4,32,236299,URMA_WRITE,1,0ns,36,35
2757,5,33,236299,URMA_WRITE,1,0ns,36,35
2758,6,34,236299,URMA_WRITE,1,0ns,36,35
2759,7,35,236299,URMA_WRITE,1,0ns,36,35
2760,8,44,236299,URMA_WRITE,1,0ns,36,35
2761,9,45,236299,URMA_WRITE,1,0ns,36,35
2762,10,46,236299,URMA_WRITE,1,0ns,36,35
2763,11,47,236299,URMA_WRITE,1,0ns,36,35
2764,12,40,236299,URMA_WRITE,1,0ns,36,35
2765,13,41,236299,URMA_WRITE,1,0ns,36,35
2766,14,42,236299,URMA_WRITE,1,0ns,36,35
2767,15,43,236299,URMA_WRITE,1,0ns,36,35
2768,16,52,236299,URMA_WRITE,1,0ns,36,35
2769,17,53,236299,URMA_WRITE,1,0ns,36,35
2770,18,54,236299,URMA_WRITE,1,0ns,36,35
2771,19,55,236299,URMA_WRITE,1,0ns,36,35
2772,20,48,236299,URMA_WRITE,1,0ns,36,35
2773,21,49,236299,URMA_WRITE,1,0ns,36,35
2774,22,50,236299,URMA_WRITE,1,0ns,36,35
2775,23,51,236299,URMA_WRITE,1,0ns,36,35
2776,24,60,236299,URMA_WRITE,1,0ns,36,35
2777,25,61,236299,URMA_WRITE,1,0ns,36,35
2778,26,62,236299,URMA_WRITE,1,0ns,36,35
